Epoch	Train_Loss	Test_Loss	Image_AUROC	Pixel_AUROC
73	-0.529450	22.562689	0.924563	0.643636
74	-0.536976	315.629419	0.963954	0.636132
75	-0.537414	0.375939	0.926607	0.651297
76	-0.535218	126.472517	0.951877	0.633251
77	-0.534834	17.220975	0.930881	0.654681
78	-0.537866	605.463285	0.944444	0.639488
79	-0.526882	2033.758791	0.929766	0.639379
80	-0.533886	1153.964015	0.927350	0.663381
81	-0.530173	363638.570513	0.929394	0.649094
82	-0.531203	19926.567743	0.954106	0.684726
83	-0.535832	550605.996274	0.929766	0.632247
84	-0.277845	177692.512912	0.933110	0.643243
85	-0.533869	596.648770	0.954478	0.662239
86	-0.533358	192929.941717	0.958380	0.638727
87	-0.518396	127200.937065	0.924378	0.654968
88	-0.543708	319302.116806	0.935712	0.652068
89	-0.537817	171930.175881	0.924935	0.654121
90	-0.544284	22940.840565	0.894649	0.606413
91	-0.541627	353900.111435	0.934039	0.638992
92	-0.544294	2128.540712	0.928651	0.651290
93	-0.325090	18948.321442	0.941286	0.636979
94	-0.531646	3637.592488	0.926793	0.659622
95	-0.545977	199052.669270	0.922891	0.651088
96	-0.542594	413.797986	0.932181	0.647068
97	-0.553444	8583.562591	0.918432	0.652282
98	-0.552590	583241.828424	0.928279	0.649581
99	-0.543095	2696.764767	0.928465	0.635834
100	-0.527618	1628.950136	0.947975	0.643409
101	-0.540549	744637.869788	0.913601	0.665989
102	-0.553386	281856.378974	0.932553	0.627434
103	-0.496587	481.650736	0.915087	0.614590
104	-0.440004	45313.930263	0.906169	0.627109
105	-0.532982	7499.041756	0.872538	0.649896
106	-0.454439	132419.473437	0.913787	0.647279
107	-0.544750	453304.560083	0.896321	0.636362
108	-0.105750	47688.201380	0.919918	0.667328
109	-0.550892	800.488726	0.938499	0.639725
110	nan	9403.495812	0.930881	0.653044
111	-0.552715	2732.697847	0.900780	0.652928
112	-0.566117	166225.494743	0.915273	0.672910
113	-0.545376	5241.447571	0.882943	0.668456
114	-0.559409	4223.589457	0.921405	0.679258
115	-0.559644	4842.937488	0.911929	0.647405
116	-0.562142	216.445920	0.942029	0.637228
117	-0.573484	168540.806050	0.926607	0.654035
118	-0.569641	472.720884	0.914716	0.638949
119	-0.571022	769.918698	0.913973	0.668614
120	-0.114249	54.146096	0.923263	0.645773
121	-0.570064	0.047204	0.898365	0.651134
122	-0.567898	-0.050219	0.918989	0.596818
123	-0.557456	14.389019	0.931810	0.626472
124	-0.570214	0.684839	0.933110	0.636169
125	-0.572488	5473.638551	0.922148	0.643276
126	-0.572352	308.953841	0.897064	0.640368
127	-0.565008	0.699431	0.948346	0.631915
128	-0.568448	106523.037505	0.923077	0.654349
129	-0.562737	32251.252951	0.916388	0.656906
130	-0.554232	499005.574290	0.922520	0.639517
131	-0.461819	607970.975986	0.882386	0.639396
132	-0.516062	736135.817802	0.924006	0.661230
133	-0.565561	198794.114243	0.911557	0.652528
134	-0.413126	359842.747351	0.899294	0.644185
135	-0.571597	281761.760176	0.876254	0.645070
136	-0.571705	39861.363748	0.897436	0.615042
137	-0.554136	77435.577171	0.904125	0.621616
138	-0.568484	1789.997379	0.957451	0.652560
139	-0.575209	1482.516099	0.928465	0.659811
140	-0.584465	74445.755333	0.929208	0.647303
141	-0.565816	159432.510381	0.903010	0.647405
142	1.177906	94487.332917	0.933296	0.660763
143	-0.577096	168592.675912	0.924006	0.630385
144	-0.573241	11120.953779	0.942215	0.660363
145	-0.586572	402723.889577	0.930881	0.637124
146	nan	293931.287362	0.921033	0.663406
147	-0.585916	159828.107276	0.918803	0.628907
148	-0.514606	1181807.120462	0.913043	0.654599
149	-0.537813	794060.978720	0.955593	0.650904
150	-0.578953	363210.997900	0.911185	0.649140
151	-0.591753	79081.953622	0.927908	0.628179
152	-0.583660	703334.157320	0.869379	0.648000
153	-0.573415	495027.691150	0.921962	0.651551
154	-0.577944	852387.641591	0.863991	0.619249
155	-0.586143	717521.267733	0.862133	0.644989
156	-0.564858	3316167.622094	0.873096	0.619422
157	-0.587439	388025.385591	0.884615	0.643505
158	-0.585477	314199.159037	0.898179	0.608318
159	-0.083684	2973097.977084	0.891304	0.649062
160	-0.589424	331076.749820	0.891119	0.641579
161	-0.579650	2196921.858935	0.883501	0.642733
162	-0.584872	1433371.508533	0.928094	0.654136
163	-0.589677	5830367.604222	0.894835	0.618436
164	1403.644282	40676128.309159	0.922148	0.659958
165	0.489957	5161128.600631	0.925307	0.662328
166	-0.592055	5058683.579048	0.927536	0.662045
167	-0.594956	2640286.191953	0.918246	0.601462
168	-0.580089	502408.139905	0.926236	0.657573
169	-0.363981	92803.866040	0.880899	0.625978
170	-0.568570	22618.334098	0.915459	0.640030
